# epoch_start_s=1774903441
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
232.288,-0.079008652,0.92895024,10.014946,-0.393565068,0.013056661,-0.013056661,6016,-22271,-2052
232.406,-0.181959332,0.821211136,10.613496,-0.30563244,-0.0993905,-0.018119448,4480,-20223,-260
232.523,-0.19632454,0.787692336,10.244789,-0.301902,-0.19771516,0.029310872,1920,-18943,1276
232.639,-0.009576807,0.557849,10.656591,-0.3172236,-0.14682082,0.02598009,128,-16639,4092
232.753,-0.110133272,0.31603462,10.381259,-0.28498164,-0.14215774,0.030509954,-640,-14592,6396
232.877,-0.007182605,-0.021547814,9.564836,-0.371981632,-0.0233154668,0.049029092,-2432,-11776,8444
232.994,0.33039984,-0.33997664,9.323022,-0.35546096,-0.009059724,0.038104136,-3200,-7936,11004
233.109,0.5602432,-0.6967127,9.524135,-0.39609648,-0.03650536,-0.0011990811,-2944,-5888,11516
233.223,0.08379706,-0.59855044,9.895236,-0.383839232,-0.02691271,-0.020650842,-1664,-3328,11772
233.338,-0.110133272,-0.792480736,10.031705,-0.42327564,-0.02051761,0.019718224,-128,-1280,11260
233.462,-0.08379706,-1.4030022,10.139444,-0.340405832,-0.030243492,0.013589587,1152,513,9725
233.579,-0.007182605,-1.4389152,9.524135,-0.383306268,-0.05235988,0.016520674,3200,2049,9725
233.695,0.011971008,-1.922544,10.115502,-0.32095404,0.02025115,-0.016920368,5760,3841,10237
233.810,-0.4381389,-1.7238252,9.394848,-0.326683,0.059554364,0.011724349,7808,4609,10493
233.924,-0.21547816,-2.0494366,9.720459,-0.350664616,0.03943645,0.01385605,10112,4609,11517
234.041,-0.22505496,-2.2457612,9.974244,-0.31575802,0.059287901,0.003863706,12928,4609,12029
234.163,-0.366312868,-2.243367,10.031705,-0.22609342,0.061686064,0.0054624808,16256,4609,13821
234.280,-0.5554548,-2.3080104,9.44752,-0.37930932,-0.019052068,-0.0046630936,18560,4609,17661
234.394,-0.91458504,-2.4277206,9.43076,-0.2350199,0.02571363,0.0495620232,21120,5633,19965
234.509,-0.59136784,-2.717419,9.758766,-0.19664932,0.064217452,0.05688974,23424,5889,23293
234.623,-0.6847417,-2.56419,9.7563716,-0.15494794,0.022249616,0.064084224,22912,6657,27901
234.743,-0.61530984,-2.743755,9.102755,-0.1530827,0.012656967,0.077673816,21376,7169,32765
234.858,-1.151611,-2.456451,10.175357,-0.08113782,-0.04276723,0.03996937,18560,9729,-29699
234.971,-0.9864111,-2.468422,9.9790328,-0.03011026,0.037970904,0.03903675,15488,11009,-25091
235.085,-1.4748282,-2.1499932,9.787497,-0.033041348,0.05768913,0.02038438,10624,13825,-22787
235.199,-1.4628572,-2.1332338,9.945514,-0.045431852,0.01612098,0.058621744,6272,17409,-20483
235.314,-1.532289,-1.9273324,9.7563716,0.10605207,-0.06261868,0.051294024,3456,20481,-21507
235.435,-1.5777789,-1.4772224,9.739613,0.071545176,0.09779173,-0.0010658499,1152,23297,-19971
235.551,-1.9967642,-1.2090719,10.149021,-0.0105252684,0.16933692,0.018385912,-4480,28160,-19715
235.669,-2.0350714,-1.0726024,9.974244,0.06581623,0.08233691,0.017320062,-10368,-28160,-20995
235.784,-1.7525556,-0.92895024,9.892841,0.015588055,0.03530628,-0.0061286368,-12160,-26368,-21251
235.899,-1.88902516,-0.6751649,10.266336,0.068347624,-0.038637056,0.025047474,-13440,-28672,-19971
236.022,-1.910573,-0.33279404,10.196905,0.11204748,-0.05569066,0.03743798,-13184,32000,-18947
236.136,-1.83635268,0.059855044,9.696517,0.15534763,-0.08846554,0.065283308,-13184,23040,-17923
236.253,-1.81001652,0.5315128,9.598354,0.1505513,-0.084601832,0.024647778,-10624,9216,-15619
236.368,-1.9273324,0.7254431,9.995792,0.11404595,-0.15894488,0.05995406,-6528,-7936,-16132
236.482,-1.5275006,0.85473,9.92636,0.06368453,-0.15921132,0.03557274,1152,-23551,-19716
236.594,-1.4197616,1.055843,9.502586,0.07620827,-0.13789433,0.012790199,12672,-30719,-30724
236.714,-1.3215994,1.2761094,10.070012,0.007727412,-0.13669525,0.030776416,21632,-31231,23036
236.830,-1.2378023,1.5466544,9.471462,-0.02158346,-0.16640582,0.04716386,24960,-30463,12796
236.944,-1.2785036,1.81001652,9.9790328,-0.07287749,-0.19038744,0.03450689,26496,-28927,7164
237.060,-1.2545617,1.757344,10.240001,-0.09339511,-0.18159418,-0.012790199,25728,-26879,1020
237.175,-0.5434838,1.5442602,10.022128,-0.237951,-0.107251144,-0.03743798,22912,-27135,-2308
237.296,-0.797269168,2.0326772,9.196129,-0.20730782,-0.12843491,0.0050627872,19840,-26879,-5380
237.414,-1.3814544,1.87705416,9.907207,-0.169070452,-0.16693874,0.0034640124,15488,-26111,-6916
237.532,-1.0630256,1.86029468,9.038112,-0.3258836,-0.09152986,-0.013323124,11904,-25599,-7940
237.647,-1.0199299,1.8722657,9.859323,-0.3160245,-0.1292343,-0.028511486,6272,-26623,-7428
237.765,-0.6775591,1.5729905,9.744401,-0.39729556,-0.15135069,-0.03104288,2176,-25343,-4100
237.880,-0.7086837,1.4556746,9.718064,-0.3138928,-0.13403062,-0.024114854,-640,-24064,-772
238.000,-0.8643068,1.3120226,9.7324296,-0.44485912,-0.038237368,-0.008660031,-3200,-22528,1276
238.115,-0.40462008,0.7182605,9.773131,-0.4890919,-0.030243492,-0.008660031,-5248,-19200,4604
238.229,-0.59615624,0.4189853,9.445126,-0.5679648,0.023981624,-0.0063950996,-6272,-15360,6908
238.343,-0.5650316,-0.181959332,10.395624,-0.53958652,-0.03663859,-0.0013323124,-5760,-11264,7676
238.459,-0.2801216,-0.5650316,9.576807,-0.46497704,-0.09219602,-0.02358193,-4992,-7680,9468
238.578,-0.378283868,-0.8810662,9.866506,-0.4529862,-0.055290964,-0.0011990811,-2688,-4096,9468
238.694,-0.5793968,-1.115698,9.581595,-0.4000934,-0.0480964768,-0.012523737,-1408,-1024,11004
238.809,-0.24181438,-1.5753847,9.782708,-0.37118224,0.0057289432,0.01385605,1152,513,9469
238.924,-0.189141932,-1.5394718,9.325416,-0.28777948,0.010125575,0.0053292492,3456,1793,9981
239.041,-0.07182605,-1.9393034,9.368511,-0.4208775,0.028644716,-0.011191424,6016,2049,8957
239.155,-0.6751649,-1.9776106,10.089166,-0.3446692,0.045831548,-0.026779478,10368,2561,8957
239.276,-0.9911995,-1.958457,9.9790328,-0.34773352,-0.011058193,-0.01185758,14720,2049,12541
239.391,-0.91219084,-2.087744,9.495404,-0.23781776,0.040635528,0.0105252684,16768,2305,13565
239.507,-0.91458504,-2.1811178,9.739613,-0.32215316,0.08366922,0.01185758,20352,2049,16125
239.621,-1.2282255,-2.2170308,9.325416,-0.21143798,0.06954671,0.04916233,21888,2305,19709
239.735,-1.4796166,-2.2864626,9.718064,-0.107251144,0.07993874,0.10152221,24192,2817,24061
239.857,-0.8499416,-2.4899698,9.749189,-0.21370292,0.094993868,0.011457887,22912,1793,29437
239.972,-1.1061212,-2.456451,9.725247,-0.09179632,0.054491576,0.023049004,21632,2561,-29955
240.087,-1.13964,-2.2936452,9.378088,-0.0443660032,0.038370596,0.034640124,18304,3329,-24835
240.202,-1.5466544,-1.8555064,9.514558,0.055024504,0.0277121,0.09073048,13184,3841,-20483
240.317,-2.0254946,-1.85071792,9.662998,0.013589587,-0.0105252684,0.07221133,7552,6401,-17411
240.435,-1.9847932,-1.6783354,9.811439,-0.059287901,-0.029577336,0.03330781,896,11009,-13827
240.558,-2.5905264,-1.3144168,9.677363,-0.017986218,-0.07274425,0.06501684,-6016,16128,-13827
240.672,-2.791639,-0.9983821,9.471462,0.0955268,-0.0547580432,0.12510413,-9088,21504,-17155
240.786,-2.4301148,-1.1587936,9.890448,0.117376712,-0.010392036,0.07913936,-12160,23296,-18947
240.902,-2.4660278,-0.6775591,10.048465,0.09446095,-0.07074579,0.05595712,-13952,24832,-18179
241.016,-2.528277,-0.4309563,9.842564,0.13749464,-0.035173048,0.06488361,-13696,19712,-17667
241.136,-2.3319526,-0.1340753,9.986216,0.112447168,0.009592649,0.046897396,-12160,8704,-16643
241.252,-2.0518308,0.20350714,10.230424,0.07873966,-0.0377044384,0.0422343,-10112,1536,-15875
241.367,-2.0805612,0.7134721,10.400413,0.02358193,-0.049029092,0.028644716,-3712,-10752,-18180
241.488,-1.958457,0.7661445,10.359711,0.014788668,-0.09805819,0.04303369,2688,-20735,-24068
241.602,-1.87944832,1.0295067,10.45069,-0.005196018,-0.10991577,0.018785606,9088,-28415,-29188
241.719,-1.7980456,1.2617443,10.515334,-0.0065283304,-0.16094334,0.036105668,16256,-31743,28156
241.843,-1.7310078,1.532289,9.832987,0.033041348,-0.1484196,0.06395099,20608,-32767,19452
241.956,-1.436521,1.5442602,9.974244,0.019052068,-0.13003368,0.039836144,22400,-32255,11260
242.071,-1.5634137,1.9201498,9.763555,-0.06315161,-0.1271026,0.02384839,21632,32257,3836
242.185,-1.364695,2.030283,10.005369,-0.062218988,-0.13069984,0.028911179,20352,-32255,1532
242.302,-0.92176768,2.0925324,9.143456,-0.12736906,-0.1931853,0.035972436,17792,-31999,-2052
242.423,-0.89064308,2.1045034,9.294291,-0.13869372,-0.16613935,0.05915467,13696,-31231,-5636
242.539,-0.7062895,2.0614076,9.215282,-0.239283316,-0.09952374,0.03011026,10112,-30975,-6148
242.653,-0.7685388,2.183512,9.354146,-0.2900444,-0.079805512,0.020784072,7552,-31487,-6660
242.766,-0.8810662,2.1763294,9.421184,-0.27005972,-0.07194487,0.030643184,4480,-30975,-6660
242.880,-0.81402856,2.1092918,9.5385,-0.2827167,-0.06648239,0.033041348,2688,-29439,-5124
242.994,-0.7278373,1.9488802,9.797073,-0.2695268,-0.11631087,0.046764164,-128,-28928,-2820
243.115,-0.62728084,1.6472107,9.662998,-0.31176108,-0.1620092,0.031842264,-1152,-26880,-2052
243.230,-0.2873042,1.5227122,9.227253,-0.3322787,-0.109249616,0.01851914,-2688,-25600,-516
243.345,-0.08619126,1.2282255,9.878476,-0.3007029,-0.1530827,0.03224196,-4736,-23808,2044
243.458,-0.1436521,1.1420342,9.416395,-0.3803752,-0.12590352,0.022249616,-6016,-22528,5116
243.572,-0.4309563,1.0582372,10.833763,-0.3534625,-0.24288056,0.03130934,-6272,-19712,6140
243.693,-0.12210429,0.7015011,9.832987,-0.4103522,-0.11750995,0.01612098,-6784,-17664,7676
243.807,-0.50757076,0.59376204,10.01734,-0.38583768,-0.09925727,0.015588055,-7040,-14336,10492
243.922,0.1364695,0.10534488,9.574412,-0.3996937,-0.061819296,0.021983154,-7296,-11776,10748
244.037,0.1436521,-0.24660278,9.500193,-0.44259416,-0.02691271,0.008127105,-8064,-8704,13564
244.151,-0.110133272,-0.7517793,9.844957,-0.53292496,-0.0042633996,0.011990812,-7808,-4864,14076
244.268,-0.21308396,-1.0079589,9.030929,-0.54558192,0.028245022,-0.0067947932,-7552,-1024,15612
244.390,-0.6368576,-1.340753,9.82341,-0.56223584,-0.0123905052,-0.040635528,-6528,2816,16381
244.504,-0.62728084,-1.5107412,9.775525,-0.43833076,-0.010125575,-0.023981624,-4736,5120,15613
244.620,-0.5243302,-2.030283,10.0987424,-0.4849617,-0.019984684,-0.019451762,-3968,6912,15357
244.735,-0.5386954,-2.3080104,9.730036,-0.39329864,0.021849922,0.032908116,-1152,8960,14589
244.850,-0.78050976,-2.1499932,8.798691,-0.344535968,0.07221133,0.0151883616,1920,11009,14333
244.973,-0.825999536,-2.5953148,9.528923,-0.29084378,0.040635528,0.0031975498,4992,12289,16381
245.090,-0.8810662,-2.8083984,9.394848,-0.25740276,0.09446095,-0.00039969372,7296,12545,16637
245.204,-0.8810662,-2.9783868,9.248801,-0.32854822,0.10178867,-0.028111792,9856,14849,20733
245.319,-1.2569559,-3.0310592,9.246407,-0.186923432,0.06448392,0.04303369,12160,14081,24061
245.435,-1.2617443,-3.107674,9.169792,-0.10285452,0.022382848,0.058888208,13184,13825,26365
245.550,-1.2665326,-2.918532,9.349358,0.057289432,0.07261103,0.105252668,13696,11521,29181
245.671,-1.4556746,-2.6910828,9.586384,0.046897396,0.110715168,0.066215924,13184,8705,-30979
245.788,-1.5586254,-2.3894134,9.65821,-0.0422343,0.023981624,0.07087902,11904,6401,-26371
245.901,-1.6711528,-2.4181438,9.380483,-0.033041348,0.007327718,0.08353599,9088,6657,-22787
246.015,-1.0965444,-2.540248,9.7324296,0.04330015,-0.030643184,0.06594946,6016,6145,-19203
246.129,-1.910573,-2.0446482,9.452309,0.03237519,0.03330781,0.0991240464,3456,6145,-16899
246.250,-1.733402,-1.8076223,9.677363,0.006661562,-0.010258805,0.07381011,1152,7169,-14339
246.365,-1.817199,-1.5945383,9.279925,-0.034773352,-0.07127871,0.10072281,-1408,5376,-13571
246.482,-1.6352397,-1.541866,9.945514,0.061419604,-0.06448392,0.08420215,-2176,4352,-12547
246.596,-1.78128616,-0.931344464,9.7803132,0.08207044,-0.052226644,0.092995408,-2176,512,-12547
246.713,-1.934515,-0.7685388,9.89763,0.103120976,-0.073543648,0.092995408,-640,-4352,-13572
246.827,-1.87465984,-0.30406362,9.876082,0.09033078,-0.10325421,0.0788729,1408,-9215,-15108
246.963,-1.85311216,0.035913024,9.919178,0.036105668,-0.08726646,0.05835528,4992,-16383,-18180
247.078,-1.4867992,0.2753332,9.387665,0.061552832,-0.060353752,-0.00013323124,10112,-20735,-24836
247.193,-1.78128616,0.5530606,9.689334,0.06554977,-0.060886676,0.032774884,13440,-23039,-31492
247.308,-1.4676456,0.6631939,9.92636,-0.023448698,-0.09379479,0.020784072,17280,-23039,27644
247.422,-1.4269442,0.936132864,9.579201,0.0046630936,-0.14122512,0.034640124,19584,-22015,19452
247.545,-0.9864111,0.9768343,9.52174,-0.15334916,-0.10471976,-0.030243492,20096,-20223,13820
247.659,-1.4915876,1.0654198,9.64145,-0.13549617,-0.1466876,-0.056490044,18304,-18943,8188
247.774,-0.770933,1.1372458,9.615114,-0.19931394,-0.13642879,-0.034773352,16256,-18431,5628
247.889,-0.31124622,1.151611,10.206482,-0.17946248,-0.15135069,-0.03557274,14208,-18431,3068
248.004,-1.1468226,1.364695,10.223241,-0.16160948,-0.204909652,-0.041568144,11648,-18943,252
248.121,-0.8858546,1.352724,10.218452,-0.1778637,-0.17839664,-0.04276723,7808,-19199,-516
248.240,-0.78529816,1.4389152,9.703699,-0.1803951,-0.16134304,0.0063950996,4224,-19967,-772
248.355,-0.60573304,1.4676456,9.464279,-0.228758052,-0.14868606,-0.0017320062,1408,-20735,252
248.472,-0.1412579,1.292869,9.976639,-0.2350199,-0.08540122,-0.024381318,128,-20991,-4
248.585,-0.031124622,1.0869676,9.911995,-0.30483308,-0.13469678,0.0046630936,-1664,-19456,4348
248.701,-0.08379706,0.9935937,10.093954,-0.301902,-0.13509648,0.019718224,-2688,-18688,5372
248.814,-0.19632454,1.0295067,9.370906,-0.3535957,-0.09899081,0.013722817,-3200,-17152,5372
248.935,-0.20111294,0.6799533,9.935937,-0.38583768,-0.13443032,0.022915774,-3712,-14336,6908
249.050,-0.11731588,0.32561144,10.386047,-0.39596324,-0.11004901,0.017320062,-3712,-11008,9468
249.167,0.25378536,0.021547814,10.081984,-0.39010108,-0.10978254,0.022382848,-3200,-8960,9724
249.284,0.29688102,-0.45489832,9.627085,-0.46590964,-0.032641652,0.014522205,-2944,-5888,10492
249.400,0.038307228,-0.62488664,9.667787,-0.50694484,0.015321592,-0.007860643,-3200,-3328,12284
249.521,0.15322891,-0.9552865,9.832987,-0.4255406,0.061286368,0.003863706,-1408,-768,11772
249.635,0.01436521,-0.9792285,9.583989,-0.40582236,0.02797856,-0.012257273,-640,1280,11773
249.749,0.0047884032,-1.4173674,9.8042552,-0.41008576,0.029444104,0.004929556,1152,3329,11517
249.865,-0.25857376,-1.5298948,10.0508584,-0.38956812,0.09019755,0.009326187,3456,5121,11005
249.981,-0.46686932,-1.4796166,9.782708,-0.3667856,0.04103522,0.036771824,6528,5633,12285
250.095,-0.32561144,-1.769315,9.507375,-0.3757121,0.06688208,0.039303212,8576,6913,11005
250.215,-0.2633622,-2.327164,10.218452,-0.32135376,0.059687596,0.034906584,12160,8449,13053
250.330,-0.4237737,-2.1787236,9.718064,-0.18372588,-0.0151883616,0.04196784,13184,9985,16381
250.445,-0.62488664,-2.4995466,9.78989,-0.2807182,0.048629404,0.052093416,14976,10241,16125
250.560,-0.89303732,-2.5210944,9.5385,-0.23821746,0.09339511,0.01851914,17792,9985,18941
250.673,-0.6368576,-2.7269956,9.323022,-0.20744104,0.065683,-0.009059724,19328,11009,22525
250.793,-0.9552865,-2.3918076,9.64145,-0.21263706,0.050894336,-0.014921899,20352,9217,26365
250.908,-1.1348516,-2.4181438,9.737218,-0.119641656,0.0210505368,0.034906584,19840,8449,30973
251.026,-0.7422025,-2.3175872,9.694122,-0.06062021,0.045964776,0.043566616,19072,6145,-31235
251.140,-1.2162545,-1.9512744,9.583989,-0.03011026,0.07341041,0.06661562,17024,3585,-28419
251.253,-1.3335704,-1.9632454,9.9550904,-0.11631087,0.08833231,0.06608269,14976,1537,-25347
251.369,-1.5825673,-1.817199,10.141838,-0.08553446,0.011058193,0.06754824,11648,-255,-19204
251.492,-1.3862428,-1.496376,10.115502,-0.022249616,-0.051294024,0.06648239,8832,-3583,-15620
251.607,-1.5634137,-1.5035586,10.594342,-0.018785606,-0.09645942,0.056356816,7552,-4607,-13828
251.723,-1.4460978,-1.2018893,10.09156,0.10445329,-0.003330781,0.04103522,7296,-6399,-12804
251.838,-1.6352397,-1.0175357,9.662998,0.080604892,-0.018652374,0.0405023,6528,-9215,-11780
251.953,-1.7046716,-0.7038953,9.94312,0.07194487,0.017852986,0.07873966,5504,-14079,-11012
252.072,-1.5634137,-0.45729252,10.0341,0.017053598,0.0023981622,0.028511486,5248,-18687,-11012
252.189,-1.86508308,-0.10534488,10.007763,0.034640124,-0.032908116,0.029444104,5760,-22527,-11524
252.307,-1.4915876,0.14844051,9.473856,0.05235988,-0.054225112,0.027179174,7808,-27647,-14340
252.422,-1.472434,0.354341868,10.084377,0.034906584,-0.05835528,0.038637056,9344,-31999,-20228
252.538,-1.7046716,0.56982,10.335769,-0.02051761,-0.08793262,0.02598009,12672,32257,-27396
252.651,-1.520318,0.8283938,9.7084872,0.0009326187,-0.13456355,0.037171516,15232,32257,32252
252.772,-1.5107412,0.9576807,10.127473,-0.085667688,-0.15241654,0.0233154668,18304,-28415,22524
252.889,-1.5490486,1.1755531,9.7324296,-0.07381011,-0.092995408,0.030509954,20096,-25343,17404
253.005,-1.2258313,1.1587936,10.498574,-0.11018224,-0.10112251,-0.003863706,20608,-23039,12284
253.121,-0.9888053,1.2306197,10.292673,-0.07301072,-0.169470132,-0.009859112,19584,-22783,8700
253.237,-0.49799396,1.0127473,10.680533,-0.12550382,-0.122572732,0.0034640124,17024,-21759,3324
253.361,-0.2633622,1.2282255,9.603143,-0.16747166,-0.14908576,0.0210505368,12672,-23551,1020
253.477,-0.30406362,1.3623008,9.351752,-0.2796524,-0.016520674,-0.017986218,8832,-24575,-4
253.592,-0.39504328,1.292869,9.220071,-0.26433076,-0.14748697,0.0025313936,5504,-24063,-260
253.708,-0.59855044,1.2593501,10.16578,-0.22955742,-0.18972128,0.015721286,2176,-22527,-772
253.824,-0.3854665,1.0366893,10.086772,-0.2896447,-0.14215774,0.015987748,640,-22271,764
253.939,0.021547814,0.9888053,9.840169,-0.290977,-0.046497704,-0.024914242,-2176,-21504,3580
254.065,-0.24181438,1.0031705,9.952697,-0.32348546,-0.052226644,0.021183766,-3200,-19712,5884
254.182,-0.009576807,0.6871359,9.861717,-0.35599388,-0.07953905,-0.024647778,-4736,-17920,6140
254.296,-0.074220252,0.61530984,9.957485,-0.3662527,-0.12417152,-0.016787136,-6016,-16128,8700
254.411,-0.220266544,0.39025488,9.696517,-0.43086984,-0.073543648,-0.02384839,-6528,-13824,10492
254.527,-0.2657564,0.1412579,9.516952,-0.38437214,-0.05915467,0.0214502284,-6528,-11264,12028
254.649,-0.04070143,-0.16998832,9.3182332,-0.4619127,-0.009592649,0.010658499,-6528,-8704,12796
254.764,-0.14604631,-0.45250412,9.174581,-0.5331914,0.044765696,0.0210505368,-6272,-5376,14332
254.880,0.11971009,-0.8355764,10.189722,-0.5744931,0.043699844,0.027312404,-6016,-2560,14844
254.995,-0.093373864,-1.2737152,10.79785,-0.4187458,-0.02691271,-0.0054624808,-4224,512,13053
255.109,0.260968,-1.4460978,10.55843,-0.52080092,-0.003863706,0.00039969372,-2432,2304,13309
255.229,-0.23942018,-1.5610195,10.081984,-0.2691271,-0.052626336,-0.03743798,-896,5120,13821
255.345,-0.5267244,-1.6089035,9.516952,-0.3020352,0.03703828,0.027445634,1408,6145,12797
255.459,-0.78529816,-1.6903064,9.323022,-0.33627564,0.044765696,0.025580398,4224,6401,12797
255.575,-0.34237084,-2.2529438,9.856929,-0.33174576,0.09659265,0.018652374,7808,7937,12797
255.690,0.260968,-2.5570072,9.859323,-0.32455128,0.035705972,0.022382848,10624,8193,13821
255.804,-0.49559976,-2.4708162,9.045294,-0.29444104,0.016920368,0.014255743,13696,8449,15869
255.927,-0.60094464,-2.6479872,9.753978,-0.34826644,0.038237368,-0.014522205,16512,9473,18941
256.043,-0.8690952,-2.6001032,9.466674,-0.27805358,0.039836144,0.01079173,17792,9473,22013
256.157,-1.0175357,-2.5689784,9.78989,-0.23128943,0.043566616,0.016653904,18304,9729,24829
256.274,-1.0295067,-2.7030536,10.014946,-0.19211944,0.05795559,0.018119448,18816,9985,28157
256.390,-1.2856862,-2.432509,9.272743,-0.14602144,0.026379786,0.05835528,17280,8961,32765
256.505,-1.2090719,-2.384625,9.643845,-0.054225112,0.055024504,0.055290964,16512,7681,-30467
256.627,-1.376666,-2.1260512,9.861717,-0.05595712,0.07407656,0.037304748,14976,6657,-25603
256.740,-1.1611878,-1.9273324,9.892841,-0.070479332,0.06475038,0.019718224,12672,5377,-24579
256.855,-1.1228806,-1.84114116,9.44752,0.01079173,0.06461715,0.03996937,10368,4865,-21507
256.969,-1.0414777,-1.6232687,10.275913,-0.007327718,0.005196018,0.037970904,8320,4609,-20995
257.085,-1.4580688,-1.3120226,10.067618,0.042633996,-0.01505513,0.037304748,4992,4097,-19971
257.207,-1.6208745,-0.89782568,9.892841,0.02371516,-0.013189893,0.04196784,3968,3073,-19203
257.321,-1.7501614,-0.521936,9.876082,0.06328484,0.0061286368,0.05382542,3456,2561,-18691
257.434,-1.7046716,-0.179565132,10.295067,0.0495620232,-0.016920368,0.024114854,4480,-1279,-18948
257.553,-1.5107412,0.050278236,9.885659,0.048762636,-0.09672587,0.04276723,5760,-7423,-21764
257.668,-1.5370776,0.44771572,9.607931,0.018918836,-0.05822205,0.018652374,8064,-13567,-23812
257.783,-1.6448165,0.7134721,10.278308,0.041168456,-0.15881163,0.023448698,11136,-18687,-27140
257.906,-1.2808978,1.0654198,9.89763,0.080604892,-0.14069219,0.04822971,15232,-25087,32252
258.021,-1.1372458,1.1755531,9.718064,0.007727412,-0.105252668,0.057289432,19072,-27391,24828
258.137,-1.1372458,1.2856862,10.06283,-0.051027564,-0.084735064,0.036372124,21120,-29183,17660
258.253,-1.0749966,1.4820108,10.129868,-0.09526034,-0.14015926,0.04729709,22144,-27903,12540
258.368,-0.79487496,1.5275006,10.144233,-0.094993868,-0.14961868,0.03743798,22912,-26367,8444
258.489,-0.787692336,1.7262194,9.986216,-0.1061853,-0.15121746,0.02371516,21632,-26879,3068
258.604,-0.4357447,1.6759412,9.9550904,-0.14828637,-0.20837366,-0.0042633996,18816,-25599,-516
258.721,-0.24899698,1.5466544,9.19134,-0.17972894,-0.21223736,-0.009859112,16768,-25599,-2820
258.836,-0.28491,1.6017209,10.000581,-0.204110252,-0.190920368,0.004396631,14464,-26111,-5380
258.953,-0.0047884032,1.6376339,9.847352,-0.232222052,-0.1625421,-0.0058621744,11136,-27391,-4868
259.070,-0.2896984,1.7190368,9.94312,-0.30589892,-0.14775344,0.041168456,7296,-26879,-5892
259.190,0.10534488,1.5514428,9.205706,-0.30430012,-0.0699464,0.039836144,3712,-26879,-3076
259.304,0.368707068,1.3311762,9.574412,-0.3446692,-0.0251807024,-0.030776416,896,-25855,-772
259.421,0.090979668,1.103727,9.435549,-0.51986824,0.01185758,0.0013323124,-1408,-23296,2556
259.535,0.21547816,0.82360536,9.346964,-0.44405972,0.072078092,0.007993874,-2176,-19712,4860
259.652,0.047884032,0.6440403,10.850522,-0.429937184,-0.02784533,0.050894336,-2944,-16896,6396
259.774,0.2896984,0.217872352,10.275913,-0.45791576,-0.057422664,0.04090199,-2688,-14336,8956
259.890,0.23223756,-0.11731588,10.141838,-0.41235068,-0.05235988,0.03424043,-2944,-10752,10236
260.005,0.10295067,-0.533907,9.55047,-0.39489736,-0.06315161,0.02571363,-3712,-7936,10236
260.118,-0.12449849,-0.7733272,9.773131,-0.434733536,-0.050094948,-0.0034640124,-2432,-4352,13052
260.234,-0.22984336,-1.1252748,9.6845452,-0.4661761,-0.020650842,0.01185758,-640,-2304,12028
260.349,-0.2681506,-1.4772224,10.007763,-0.373846836,0.054624808,0.008260337,1408,257,12541
260.471,0.110133272,-1.6591818,9.320627,-0.44925572,0.04609801,-0.0065283304,4224,1537,12029
260.588,-0.2801216,-1.8914193,10.125079,-0.33067996,0.02358193,0.0034640124,7552,1793,11517
260.705,-0.4429273,-2.1140802,9.945514,-0.2681945,0.03237519,0.02384839,10880,3329,12797
260.818,-0.866701,-1.9680338,9.516952,-0.25686982,0.06554977,0.0177197552,14976,2817,15357
260.933,-0.8834604,-2.078167,9.579201,-0.27898622,0.01851914,0.048762636,17792,3329,17149
261.052,-0.89303732,-2.2409728,9.370906,-0.20837366,0.0571562,0.054091884,19840,4097,21245
261.166,-1.0271125,-2.3463178,9.832987,-0.203710576,0.09232925,0.045831548,20352,4353,24573
261.283,-1.1228806,-2.4349032,9.516952,-0.13896018,0.07434303,0.06395099,20096,5377,29949
261.397,-0.9864111,-2.5067292,9.97185,-0.11204748,0.09246248,0.055290964,17536,6145,32765
261.510,-1.0989386,-2.4229322,10.156203,-0.06754824,0.039169984,0.0547580432,15488,7681,-27651
261.627,-0.8475474,-2.3104046,9.902418,-0.08886524,0.05235988,0.056490044,12416,7681,-26115
261.746,-1.0534488,-2.207454,9.785102,-0.06888055,0.029444104,0.035839204,9088,9985,-23555
261.861,-1.2042835,-2.0494366,9.617508,-0.08646707,0.014255743,0.02571363,6784,12289,-22275
261.977,-1.4891934,-1.7764976,9.77792,-0.048629404,0.032641652,0.02371516,3712,14337,-21763
262.091,-1.7621324,-1.4293384,9.694122,0.010924961,0.02025115,0.035839204,2176,17153,-22787
262.206,-1.7022774,-1.2473791,9.315839,0.008393568,0.050094948,0.06794793,640,16897,-22019
262.326,-1.81959332,-0.866701,9.481039,0.04076876,0.051560488,0.05249311,-384,18176,-21507
262.440,-1.89381336,-0.7565677,9.861717,0.044898928,-0.031842264,0.031575808,-1152,18688,-22019
262.556,-1.922544,-0.45489832,9.634268,0.05235988,-0.067148548,0.026513018,-1664,14848,-21507
262.670,-2.006341,-0.12928688,9.600749,0.03344104,-0.02598009,0.038104136,-384,6400,-21507
262.784,-1.6376339,0.031124622,9.703699,-0.014122511,-0.024381318,0.03330781,2176,-3839,-23300
262.900,-1.4197616,0.08140286,10.508151,0.05235988,-0.10378713,0.012523737,6784,-12287,-24836
263.021,-1.5729905,0.62967504,9.691729,0.010658499,-0.105119448,0.030909648,11392,-20991,-32516
263.139,-1.5753847,0.8619126,10.019734,-0.03530628,-0.08047167,0.049295556,15744,-25087,27900
